Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value,Economy Label,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
LAE,301,-31.73,306,-16.182,New Guinea,,,,,,,,,,
LAGOS (NIGERIA),358,-188.317,358,-80.295,Nigeria,,,,,,,,,,
ONNE,342,-111.104,343,-49.702,Nigeria,,,,,,,,,,
TIN CAN ISLAND,339,-98.354,334,-38.451,Nigeria,,,,,,,,,,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,0,All ships,325493,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,1,Passenger ships,300088,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,2,Liquid bulk carriers,3004,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,3,Container ships,1667,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,4,Dry breakbulk carriers,16699,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,5,Dry bulk carriers,1133,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,6,Roll-on/ roll-off ships,2212,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,7,Liquefied petroleum gas carriers,514,
LARVIK,210,4.325,206,2.153,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,8,Liquefied natural gas carriers,176,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,0,All ships,325493,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,1,Passenger ships,300088,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,2,Liquid bulk carriers,3004,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,3,Container ships,1667,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,4,Dry breakbulk carriers,16699,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,5,Dry bulk carriers,1133,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,6,Roll-on/ roll-off ships,2212,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,7,Liquefied petroleum gas carriers,514,
OSLO,146,18.877,142,8.025,Norway,2021S01,S1   2021,2021,S,Semi-annual,579,8,Liquefied natural gas carriers,176,
LATAKIA,174,13.064,173,5.061,Syria,,,,,,,,,,
TARTOUS,219,2.818,215,1.534,Syria,,,,,,,,,,
LEIX?ES,205,5.299,202,2.509,Portugal,,,,,,,,,,
LISBON,215,3.589,220,0.836,Portugal,,,,,,,,,,
SINES,30,105.359,35,42.93,Portugal,,,,,,,,,,
LIMASSOL,147,18.415,172,5.203,Cyprus,,,,,,,,,,
LOM?,349,-133.17,349,-56.728,Togo,,,,,,,,,,
LUANDA,366,-442.446,366,-174.675,Angola,,,,,,,,,,
MARIEL,222,1.973,219,1.047,Cuba,,,,,,,,,,
MARSAXLOKK,74,54.994,74,21.723,Malta,,,,,,,,,,
MATADI,171,13.688,176,4.869,the Republic of the Congo,,,,,,,,,,
POINTE-NOIRE,362,-320.281,362,-110.337,the Republic of the Congo,,,,,,,,,,
MOGADISCIO,259,-7.613,254,-2.435,Somalia,,,,,,,,,,
MOMBASA,293,-27.174,296,-12.177,Kenya,,,,,,,,,,
MONTEVIDEO,284,-20.895,265,-4.983,Uruguay,,,,,,,,,,
MUUGA-PORT OF TALLINN,175,12.837,160,6.248,Estonia,,,,,,,,,,
NOUAKCHOTT,356,-175.532,354,-70.175,Mauritania,,,,,,,,,,
OWENDO,302,-32.614,303,-13.583,Gabon,,,,,,,,,,
PHILIPSBURG,177,12.744,174,5.027,Sint Maarten,,,,,,,,,,
PLO?E,173,13.197,181,4.675,the Republic of Croatia,,,,,,,,,,
POINT LISAS PORTS,295,-28.104,301,-13.433,Trinidad,,,,,,,,,,
PORT KLANG,69,59.038,59,28.629,Malasyia,,,,,,,,,,
TANJUNG PELEPAS,18,131.424,16,59.83,Malasyia,,,,,,,,,,
PORT LOUIS,323,-61.778,329,-30.575,Mauritius,,,,,,,,,,
PORT-AU-PRINCE,178,12.047,175,4.921,the Republic of Haiti,,,,,,,,,,
PUERTO BARRIOS,170,13.762,196,3.154,Guatemala,,,,,,,,,,
PUERTO QUETZAL,110,36.422,134,9.34,Guatemala,,,,,,,,,,
SANTO TOMAS DE CASTILLA,273,-13.292,275,-6.427,Guatemala,,,,,,,,,,
PUERTO CORTES,144,20.098,141,8.141,Honduras,,,,,,,,,,
QASR AHMED,282,-18.283,288,-9.944,Libya,,,,,,,,,,
TAKORADI,281,-18.202,290,-11.023,Libya,,,,,,,,,,
RADES,237,-0.821,232,-0.164,Tunisia,,,,,,,,,,
RIGA,214,3.903,207,2.089,Latvia,,,,,,,,,,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,0,All ships,31442,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,1,Passenger ships,30359,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,2,Liquid bulk carriers,310,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,3,Container ships,197,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,4,Dry breakbulk carriers,421,
RIJEKA,190,9.469,200,2.632,Croatia,2021S01,S1   2021,2021,S,Semi-annual,191,5,Dry bulk carriers,155,
RIJEKA,190,9.469,200,2.632,Croatia,2021S02,S2   2021,2021,S,Semi-annual,191,8,Liquefied natural gas carriers,11,
SALALAH,2,197.675,2,87.372,Oman,,,,,,,,,,
SOHAR,47,89.717,47,35.096,Oman,,,,,,,,,,
SAN JUAN,157,16.477,143,8.022,Capital of Puerto Rico,,,,,,,,,,
SAN PEDRO (COTE D'IVOIRE),318,-53.819,315,-21.804,CÃ´te d?™Ivoire,,,,,,,,,,
SHUAIBA,185,10.77,177,4.853,Kuwait,,,,,,,,,,
SHUWAIKH,189,9.587,179,4.729,Kuwait,,,,,,,,,,
SINGAPORE,31,103.562,31,47.816,Singapore,,,,,,,,,,
TEESPORT,257,-6.418,250,-2.064,England,,,,,,,,,,
TEMA,354,-160.565,353,-67.093,Ghana,,,,,,,,,,
TOAMASINA,279,-16.113,280,-7.109,Madagascar,,,,,,,,,,
UMM QASR,150,17.973,136,8.849,Iraq's,,,,,,,,,,
WALVIS BAY,328,-68.372,332,-34.889,Namibia,,,,,,,,,,
YANGON,304,-34.103,307,-16.59,Myanmar,,,,,,,,,,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,0,All ships,2011317,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,1,Passenger ships,1056570,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,2,Liquid bulk carriers,250763,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,3,Container ships,227901,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,4,Dry breakbulk carriers,214034,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,5,Dry bulk carriers,138353,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,6,Roll-on/ roll-off ships,88305,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,7,Liquefied petroleum gas carriers,28682,
,,,,,World,2021S01,S1   2021,2021,S,Semi-annual,0,8,Liquefied natural gas carriers,6709,
